event_family_final,report_number,candidate_seq,match_status,final_status,public_date_status,public_date_cohort_status,public_date_cohort_reason,claimed_contact_date,earliest_provable_public_date,public_date_basis,current_public_source_tier,current_public_source_bucket,best_available_source_tier,best_available_source_bucket,earliest_primary_source_date,earliest_mirror_source_date,observed_probability_under_null,claim_normalized
volcano,150,159,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",1981-10-10,2009-10-13,wiki_first_revision:Future Of Mankind Contact Report 150 first page revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2009-10-13,0.002568030729,"Only then will there be some calm again, before another natural event on the Hawaiian Islands will make itself known, namely when a volcano there erupts another time within a short period of time."
volcano,182,19,exact_hit,included_in_statistics,no_public_date_evidence,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,1983-02-03,,claimed_contact_date_only,mirror_revision_timestamp,mirror,mirror_revision_timestamp,mirror,,2008-09-27,0.270075967129,"Around the turning point of March/April, so in less than a month, the Mount Etna volcano in Sicily will again eject large quantities of its red-hot interior."
volcano,238,7,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",1991-05-18,2007-08-08,wiki_first_revision:Future Of Mankind Contact Report 238 first page revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2007-08-08,0.057126856145,"For example, on the 3rd of June, the volcano Unzendake in Japan."
volcano,238,8,near_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",1991-05-18,2007-08-08,wiki_first_revision:Future Of Mankind Contact Report 238 first page revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2007-08-08,0.400644930466,on June 9th the Pinatubo in the Philippines will erupt and cause immense damage in addition to claiming many human lives.
volcano,238,158,near_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",1991-05-18,2007-08-08,wiki_first_revision:Future Of Mankind Contact Report 238 first page revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2007-08-08,0.063893856253,But the unity and recognition and observance of the truth by all who are connected with it and with the mission will make everyone strong and bring much success in spite of all the fallout.
volcano,238,160,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",1991-05-18,2007-08-08,wiki_first_revision:Future Of Mankind Contact Report 238 first page revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2007-08-08,0.136636465291,"It is only clear to us what has just been explained to you, which will happen at about the same time, when the volcano Etna will unfold a greater activity on Sicily after a rest of about two years, as our volcanologists have fathomed."
volcano,238,161,near_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",1991-05-18,2007-08-08,wiki_first_revision:Future Of Mankind Contact Report 238 first page revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2007-08-08,0.063893856253,"According to their statements, the new activity of the volcano on the 15th of December should result, whereby this naming of the time should be very exact, as one assured me."
volcano,241,47,exact_hit,included_in_statistics,no_public_date_evidence,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,1992-02-03,,claimed_contact_date_only,mirror_revision_timestamp,mirror,mirror_revision_timestamp,mirror,,2007-10-05,0.360942723496,Or that the volcano Etna on Sicily will not calm down so quickly.
volcano,241,48,exact_hit,included_in_statistics,no_public_date_evidence,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,1992-02-03,,claimed_contact_date_only,mirror_revision_timestamp,mirror,mirror_revision_timestamp,mirror,,2007-10-05,0.360942723496,"will also develop dangerous activities in the month of April, as it will also be in Nicaragua with the volcano Cerro Negro, while at the same time especially in America large fire conflagurations will haunt various national parks and also the International Peace Park."
volcano,366,13,miss,included_in_statistics,public_date_ok,included_in_current_public_date_cohort,"The current provable public date does not postdate the matched observed event, so the row remains in the current public-date-clean cohort.",2004-09-03,2020-02-11,wiki_first_revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2020-02-11,1e-12,"But this will not be the end of the hurricanes in the Caribbean, because this storm will also be followed by the next one immediately."
volcano,383,13,similar_only,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2005-03-17,2020-02-27,manual_source_link:Future Of Mankind Contact Report 383 English translation page,mirror_translation_page,mirror,official_figu_original,primary_official,2022-10-21,2020-02-27,0.0,"Elsewhere, on the 27th/28th of March in Mexico, the volcano Colimo begins to erupt again, while in Monaco Prince Rainier III falls seriously ill and hovers for weeks between life and death, his purely physical functions being maintained for weeks only by apparatus, before he dies on the 6th of April."
volcano,383,27,near_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2005-03-17,2020-02-27,manual_source_link:Future Of Mankind Contact Report 383 English translation page,mirror_translation_page,mirror,official_figu_original,primary_official,2022-10-21,2020-02-27,0.389887023564,"on the 11th of April the volcano Talang begins to erupt, which will be directly related to the seaquakes off Sumatra."
volcano,400,3,exact_hit,included_in_statistics,no_public_date_evidence,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,2005-09-25,,claimed_contact_date_only,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2009-08-28,0.792251812856,"At about the same time, El Salvador will be hit by a volcanic eruption of the Ilamatepec and a catastrophe of many landslides due to torrential rains caused by a big hurricane called 'Stan', which will affect about 300 villages and cause the loss of lives."
volcano,444,3,exact_hit,included_in_statistics,no_public_date_evidence,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,2007-02-23,,claimed_contact_date_only,mirror_revision_timestamp,mirror,mirror_revision_timestamp,mirror,,2008-02-03,0.698805788088,"Towards the end of this month of February, after four years of dormancy in the Mediterranean, the Italian volcano Stromboli will begin to become active again, leading to an indirect series of seaquakes near the Greek peninsula of Chalkidiki."
volcano,453,23,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2007-07-14,2011-05-08,wiki_first_revision:Future Of Mankind Contact Report 453 first page revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2011-05-08,0.695740224475,"This will be followed by a volcanic eruption on Jabal al-Tair, on the so-called Bird Island, with several deaths also to be expected."
volcano,453,24,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2007-07-14,2011-05-08,wiki_first_revision:Future Of Mankind Contact Report 453 first page revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2011-05-08,0.695740224475,"The next extraordinary thing will happen in Burma, where the great mass of all monks will demonstrate against the military junta, joined also by the population."
volcano,464,4,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2008-04-30,2016-09-28,wiki_first_revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2016-09-28,0.930516548777,"32 .There is indeed something extraordinary, because in southern Chile the Chaiten volcano will be erupting again in the coming days after 9486 years, causing many humans to flee."
war_conflict,136,170,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",1980-10-14,2007-08-10,wiki_first_revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2007-08-10,0.00386846712,"On the 28th of June, a bomb attack is carried out on the headquarters of the Islamic Republican Party (IRR)."
war_conflict,136,202,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",1980-10-14,2007-08-10,wiki_first_revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2007-08-10,0.015503562995,"After the first attack in Tehran, in which the blood judge of Persia and many governing bodies will find death, there will soon follow a second, in which the lives of the president and one of his ministers will be taken away."
war_conflict,206,5,exact_hit,included_in_statistics,no_public_date_evidence,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,1986-03-07,,claimed_contact_date_only,,,,,,,0.000176413513,"Falsely, also much guilt will be awarded for an event that will occur on the 11th of September, 2001 in America, when fundamentalist, radical extremists, who hate Americans, will murder thousands of humans in an act of terrorism, about which I may not mention the closer details officially but rather only tell you confidentially."
war_conflict,393,8,exact_hit,included_in_statistics,no_public_date_evidence,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,2005-07-02,,claimed_contact_date_only,,,,,,,0.153518275109,"Then, on the 7th of July, a quadruple attack by the al-Qaeda terrorist network will take place in England, in London, with a bus destroyed by a bombing and the Underground also suffering heavy damage from three other bombings."
war_conflict,400,1,exact_hit,included_in_statistics,no_public_date_evidence,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,2005-09-25,,claimed_contact_date_only,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2009-08-28,0.13312210025,"On the 1st of October, suicide bombers will carry out new bomb attacks in Bali, which will, of course, also result in deaths."
war_conflict,400,21,exact_hit,included_in_statistics,no_public_date_evidence,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,2005-09-25,,claimed_contact_date_only,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2009-08-28,0.051270519984,"On 13th October it also emerged that in the Caucasus, in Kabardino-Balkaria in the city of Nalchik, a hundred Chechen terrorist bandits attacked military and police barracks as well as the airport and the interior ministry, etc., causing wild fighting and destruction, killing over sixty humans at first and increasing to around 130 later in further fighting."
war_conflict,668,2,exact_hit,included_in_statistics,no_public_date_evidence,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,2016-12-15,,claimed_contact_date_only,,,,,,,0.181269246922,"And what I have said about IS crimes, one will demand bloody tributes in Europe as a result of the Christmas season, because on the 19th of December there will be three serious crimes with a greater number of deaths, one in Berlin, where an attack is carried out on a market with a heavy goods vehicle and several people are killed."
